date,product_id,product_name,demand,promotion_active,day_of_week,month,year,economic_trend_factor
2023-12-17,1007,Ground Beef,125.21,False,6,12,2023,1.015
2023-12-18,1007,Ground Beef,107.52,False,0,12,2023,1.015
2023-12-19,1007,Ground Beef,98.34,False,1,12,2023,1.015
2023-12-20,1007,Ground Beef,80.84,False,2,12,2023,1.016
2023-12-21,1007,Ground Beef,118.09,False,3,12,2023,1.016
2023-12-22,1007,Ground Beef,127.23,False,4,12,2023,1.016
2023-12-23,1007,Ground Beef,150.84,False,5,12,2023,1.016
2023-12-24,1007,Ground Beef,139.36,False,6,12,2023,1.016
2023-12-25,1007,Ground Beef,129.64,True,0,12,2023,1.016
2023-12-26,1007,Ground Beef,119.86,False,1,12,2023,1.016
2023-12-27,1007,Ground Beef,114.95,False,2,12,2023,1.016
2023-12-28,1007,Ground Beef,113.71,False,3,12,2023,1.016
2023-12-29,1007,Ground Beef,94.72,False,4,12,2023,1.016
2023-12-30,1007,Ground Beef,157.01,False,5,12,2023,1.016
2023-12-31,1007,Ground Beef,149.2,False,6,12,2023,1.017
2024-01-01,1007,Ground Beef,139.12,True,0,1,2024,1.017
2024-01-02,1007,Ground Beef,111.54,False,1,1,2024,1.017
2024-01-03,1007,Ground Beef,110.36,False,2,1,2024,1.017
2024-01-04,1007,Ground Beef,120.3,False,3,1,2024,1.017
2024-01-05,1007,Ground Beef,136.2,False,4,1,2024,1.017
2024-01-06,1007,Ground Beef,168.94,False,5,1,2024,1.017
2024-01-07,1007,Ground Beef,146.25,False,6,1,2024,1.017
2024-01-08,1007,Ground Beef,111.38,False,0,1,2024,1.017
2024-01-09,1007,Ground Beef,97.6,False,1,1,2024,1.017
2024-01-10,1007,Ground Beef,118.4,False,2,1,2024,1.017
2024-01-11,1007,Ground Beef,123.4,False,3,1,2024,1.018
2024-01-12,1007,Ground Beef,122.89,False,4,1,2024,1.018
2024-01-13,1007,Ground Beef,169.99,False,5,1,2024,1.018
2024-01-14,1007,Ground Beef,164.09,False,6,1,2024,1.018
2024-01-15,1007,Ground Beef,129.64,False,0,1,2024,1.018
2024-01-16,1007,Ground Beef,119.0,False,1,1,2024,1.018
2024-01-17,1007,Ground Beef,159.16,True,2,1,2024,1.018
2024-01-18,1007,Ground Beef,122.26,False,3,1,2024,1.018
2024-01-19,1007,Ground Beef,121.5,False,4,1,2024,1.018
2024-01-20,1007,Ground Beef,221.85,True,5,1,2024,1.018
2024-01-21,1007,Ground Beef,175.81,False,6,1,2024,1.018
2024-01-22,1007,Ground Beef,155.19,True,0,1,2024,1.019
2024-01-23,1007,Ground Beef,139.26,False,1,1,2024,1.019
2024-01-24,1007,Ground Beef,139.95,False,2,1,2024,1.019
2024-01-25,1007,Ground Beef,175.05,True,3,1,2024,1.019
2024-01-26,1007,Ground Beef,134.03,False,4,1,2024,1.019
2024-01-27,1007,Ground Beef,179.29,False,5,1,2024,1.019
2024-01-28,1007,Ground Beef,155.7,False,6,1,2024,1.019
2024-01-29,1007,Ground Beef,108.28,False,0,1,2024,1.019
2024-01-30,1007,Ground Beef,118.35,False,1,1,2024,1.019
2024-01-31,1007,Ground Beef,125.16,False,2,1,2024,1.019
2024-02-01,1007,Ground Beef,127.01,False,3,2,2024,1.019
2024-02-02,1007,Ground Beef,139.88,False,4,2,2024,1.02
2024-02-03,1007,Ground Beef,169.05,False,5,2,2024,1.02
2024-02-04,1007,Ground Beef,161.4,False,6,2,2024,1.02
2024-02-05,1007,Ground Beef,102.16,False,0,2,2024,1.02
2024-02-06,1007,Ground Beef,119.36,False,1,2,2024,1.02
2024-02-07,1007,Ground Beef,119.36,False,2,2,2024,1.02
2024-02-08,1007,Ground Beef,130.08,False,3,2,2024,1.02
2024-02-09,1007,Ground Beef,143.47,False,4,2,2024,1.02
2024-02-10,1007,Ground Beef,163.8,False,5,2,2024,1.02
2024-02-11,1007,Ground Beef,156.86,False,6,2,2024,1.02
2024-02-12,1007,Ground Beef,155.4,True,0,2,2024,1.021
2024-02-13,1007,Ground Beef,111.84,False,1,2,2024,1.021
2024-02-14,1007,Ground Beef,157.54,False,2,2,2024,1.021
2024-02-15,1007,Ground Beef,119.6,False,3,2,2024,1.021
2024-02-16,1007,Ground Beef,140.68,False,4,2,2024,1.021
2024-02-17,1007,Ground Beef,137.27,False,5,2,2024,1.021
2024-02-18,1007,Ground Beef,167.62,False,6,2,2024,1.021
2024-02-19,1007,Ground Beef,106.25,False,0,2,2024,1.021
2024-02-20,1007,Ground Beef,108.99,False,1,2,2024,1.021
2024-02-21,1007,Ground Beef,128.54,False,2,2,2024,1.021
2024-02-22,1007,Ground Beef,180.21,True,3,2,2024,1.021
2024-02-23,1007,Ground Beef,162.12,False,4,2,2024,1.022
2024-02-24,1007,Ground Beef,177.04,False,5,2,2024,1.022
2024-02-25,1007,Ground Beef,178.45,False,6,2,2024,1.022
2024-02-26,1007,Ground Beef,107.43,False,0,2,2024,1.022
2024-02-27,1007,Ground Beef,117.53,False,1,2,2024,1.022
2024-02-28,1007,Ground Beef,177.95,True,2,2,2024,1.022
2024-02-29,1007,Ground Beef,131.87,False,3,2,2024,1.022
2024-03-01,1007,Ground Beef,135.23,False,4,3,2024,1.022
2024-03-02,1007,Ground Beef,180.58,False,5,3,2024,1.022
2024-03-03,1007,Ground Beef,124.39,False,6,3,2024,1.022
2024-03-04,1007,Ground Beef,116.71,False,0,3,2024,1.022
2024-03-05,1007,Ground Beef,94.3,False,1,3,2024,1.023
2024-03-06,1007,Ground Beef,125.09,False,2,3,2024,1.023
2024-03-07,1007,Ground Beef,122.29,False,3,3,2024,1.023
2024-03-08,1007,Ground Beef,147.37,False,4,3,2024,1.023
2024-03-09,1007,Ground Beef,225.7,True,5,3,2024,1.023
2024-03-10,1007,Ground Beef,216.45,True,6,3,2024,1.023
2024-03-11,1007,Ground Beef,114.71,False,0,3,2024,1.023
2024-03-12,1007,Ground Beef,124.27,False,1,3,2024,1.023
2024-03-13,1007,Ground Beef,171.77,True,2,3,2024,1.023
2024-03-14,1007,Ground Beef,141.74,False,3,3,2024,1.023
2024-03-15,1007,Ground Beef,170.98,False,4,3,2024,1.023
2024-03-16,1007,Ground Beef,192.51,False,5,3,2024,1.024
2024-03-17,1007,Ground Beef,153.88,False,6,3,2024,1.024
2024-03-18,1007,Ground Beef,117.75,False,0,3,2024,1.024
2024-03-19,1007,Ground Beef,133.38,False,1,3,2024,1.024
2024-03-20,1007,Ground Beef,177.77,True,2,3,2024,1.024
2024-03-21,1007,Ground Beef,147.24,False,3,3,2024,1.024
2024-03-22,1007,Ground Beef,156.42,False,4,3,2024,1.024
2024-03-23,1007,Ground Beef,230.4,True,5,3,2024,1.024
2024-03-24,1007,Ground Beef,174.19,False,6,3,2024,1.024
2024-03-25,1007,Ground Beef,114.12,False,0,3,2024,1.024
2024-03-26,1007,Ground Beef,129.19,False,1,3,2024,1.024
2024-03-27,1007,Ground Beef,136.37,False,2,3,2024,1.025
2024-03-28,1007,Ground Beef,160.31,False,3,3,2024,1.025
2024-03-29,1007,Ground Beef,150.97,False,4,3,2024,1.025
2024-03-30,1007,Ground Beef,177.35,False,5,3,2024,1.025
2024-03-31,1007,Ground Beef,158.04,False,6,3,2024,1.025
2024-04-01,1007,Ground Beef,138.46,False,0,4,2024,1.025
2024-04-02,1007,Ground Beef,123.17,False,1,4,2024,1.025
2024-04-03,1007,Ground Beef,126.43,False,2,4,2024,1.025
2024-04-04,1007,Ground Beef,104.61,False,3,4,2024,1.025
2024-04-05,1007,Ground Beef,147.16,False,4,4,2024,1.025
2024-04-06,1007,Ground Beef,139.12,False,5,4,2024,1.025
2024-04-07,1007,Ground Beef,173.14,False,6,4,2024,1.026
2024-04-08,1007,Ground Beef,104.66,False,0,4,2024,1.026
2024-04-09,1007,Ground Beef,129.39,False,1,4,2024,1.026
2024-04-10,1007,Ground Beef,177.37,True,2,4,2024,1.026
2024-04-11,1007,Ground Beef,117.76,False,3,4,2024,1.026
2024-04-12,1007,Ground Beef,131.93,False,4,4,2024,1.026
2024-04-13,1007,Ground Beef,199.15,False,5,4,2024,1.026
2024-04-14,1007,Ground Beef,159.56,False,6,4,2024,1.026
2024-04-15,1007,Ground Beef,110.16,True,0,4,2024,1.026
2024-04-16,1007,Ground Beef,132.57,False,1,4,2024,1.026
2024-04-17,1007,Ground Beef,162.15,True,2,4,2024,1.026
2024-04-18,1007,Ground Beef,144.42,False,3,4,2024,1.027
2024-04-19,1007,Ground Beef,147.89,False,4,4,2024,1.027
2024-04-20,1007,Ground Beef,168.65,False,5,4,2024,1.027
2024-04-21,1007,Ground Beef,174.65,False,6,4,2024,1.027
2024-04-22,1007,Ground Beef,113.04,False,0,4,2024,1.027
2024-04-23,1007,Ground Beef,122.21,False,1,4,2024,1.027
2024-04-24,1007,Ground Beef,150.48,False,2,4,2024,1.027
2024-04-25,1007,Ground Beef,114.44,False,3,4,2024,1.027
2024-04-26,1007,Ground Beef,157.48,False,4,4,2024,1.027
2024-04-27,1007,Ground Beef,174.49,False,5,4,2024,1.027
2024-04-28,1007,Ground Beef,148.61,False,6,4,2024,1.027
2024-04-29,1007,Ground Beef,125.5,False,0,4,2024,1.028
2024-04-30,1007,Ground Beef,130.38,False,1,4,2024,1.028
2024-05-01,1007,Ground Beef,138.4,False,2,5,2024,1.028
2024-05-02,1007,Ground Beef,147.21,False,3,5,2024,1.028
2024-05-03,1007,Ground Beef,155.02,False,4,5,2024,1.028
2024-05-04,1007,Ground Beef,227.95,True,5,5,2024,1.028
2024-05-05,1007,Ground Beef,194.16,True,6,5,2024,1.028
2024-05-06,1007,Ground Beef,106.94,False,0,5,2024,1.028
2024-05-07,1007,Ground Beef,116.89,False,1,5,2024,1.028
2024-05-08,1007,Ground Beef,171.19,True,2,5,2024,1.028
2024-05-09,1007,Ground Beef,127.91,False,3,5,2024,1.028
2024-05-10,1007,Ground Beef,126.3,False,4,5,2024,1.029
2024-05-11,1007,Ground Beef,264.62,True,5,5,2024,1.029
2024-05-12,1007,Ground Beef,158.16,False,6,5,2024,1.029
2024-05-13,1007,Ground Beef,113.49,False,0,5,2024,1.029
2024-05-14,1007,Ground Beef,132.27,False,1,5,2024,1.029
2024-05-15,1007,Ground Beef,123.5,False,2,5,2024,1.029
2024-05-16,1007,Ground Beef,122.66,False,3,5,2024,1.029
2024-05-17,1007,Ground Beef,122.34,False,4,5,2024,1.029
2024-05-18,1007,Ground Beef,134.28,False,5,5,2024,1.029
2024-05-19,1007,Ground Beef,238.25,True,6,5,2024,1.029
2024-05-20,1007,Ground Beef,115.15,False,0,5,2024,1.029
2024-05-21,1007,Ground Beef,113.89,False,1,5,2024,1.03
2024-05-22,1007,Ground Beef,135.83,False,2,5,2024,1.03
2024-05-23,1007,Ground Beef,140.6,False,3,5,2024,1.03
2024-05-24,1007,Ground Beef,150.09,False,4,5,2024,1.03
2024-05-25,1007,Ground Beef,162.59,False,5,5,2024,1.03
2024-05-26,1007,Ground Beef,152.91,False,6,5,2024,1.03
2024-05-27,1007,Ground Beef,110.9,False,0,5,2024,1.03
2024-05-28,1007,Ground Beef,101.7,False,1,5,2024,1.03
2024-05-29,1007,Ground Beef,120.38,False,2,5,2024,1.03
2024-05-30,1007,Ground Beef,121.46,False,3,5,2024,1.03
2024-05-31,1007,Ground Beef,135.03,False,4,5,2024,1.03
2024-06-01,1007,Ground Beef,202.86,True,5,6,2024,1.031
2024-06-02,1007,Ground Beef,172.58,False,6,6,2024,1.031
2024-06-03,1007,Ground Beef,117.75,False,0,6,2024,1.031
2024-06-04,1007,Ground Beef,153.22,True,1,6,2024,1.031
2024-06-05,1007,Ground Beef,89.73,False,2,6,2024,1.031
2024-06-06,1007,Ground Beef,167.67,True,3,6,2024,1.031
2024-06-07,1007,Ground Beef,127.0,False,4,6,2024,1.031
2024-06-08,1007,Ground Beef,151.85,False,5,6,2024,1.031
2024-06-09,1007,Ground Beef,107.93,False,6,6,2024,1.031
2024-06-10,1007,Ground Beef,94.8,False,0,6,2024,1.031
2024-06-11,1007,Ground Beef,102.66,False,1,6,2024,1.031
2024-06-12,1007,Ground Beef,116.13,False,2,6,2024,1.032
2024-06-13,1007,Ground Beef,108.56,False,3,6,2024,1.032
2024-06-14,1007,Ground Beef,116.66,False,4,6,2024,1.032
2024-06-15,1007,Ground Beef,156.86,False,5,6,2024,1.032
2024-06-16,1007,Ground Beef,142.37,False,6,6,2024,1.032
2024-06-17,1007,Ground Beef,134.77,True,0,6,2024,1.032
2024-06-18,1007,Ground Beef,105.28,False,1,6,2024,1.032
2024-06-19,1007,Ground Beef,100.89,False,2,6,2024,1.032
2024-06-20,1007,Ground Beef,155.84,True,3,6,2024,1.032
2024-06-21,1007,Ground Beef,114.24,False,4,6,2024,1.032
2024-06-22,1007,Ground Beef,156.08,False,5,6,2024,1.032
2024-06-23,1007,Ground Beef,129.53,False,6,6,2024,1.033
2024-06-24,1007,Ground Beef,121.95,True,0,6,2024,1.033
2024-06-25,1007,Ground Beef,100.57,False,1,6,2024,1.033
2024-06-26,1007,Ground Beef,114.25,False,2,6,2024,1.033
2024-06-27,1007,Ground Beef,115.61,False,3,6,2024,1.033
2024-06-28,1007,Ground Beef,155.53,True,4,6,2024,1.033
2024-06-29,1007,Ground Beef,162.57,False,5,6,2024,1.033
2024-06-30,1007,Ground Beef,120.99,False,6,6,2024,1.033
2024-07-01,1007,Ground Beef,88.16,False,0,7,2024,1.033
2024-07-02,1007,Ground Beef,93.15,False,1,7,2024,1.033
2024-07-03,1007,Ground Beef,92.92,False,2,7,2024,1.033
2024-07-04,1007,Ground Beef,140.29,True,3,7,2024,1.034
2024-07-05,1007,Ground Beef,123.06,False,4,7,2024,1.034
2024-07-06,1007,Ground Beef,183.84,True,5,7,2024,1.034
2024-07-07,1007,Ground Beef,130.78,False,6,7,2024,1.034
2024-07-08,1007,Ground Beef,80.42,False,0,7,2024,1.034
2024-07-09,1007,Ground Beef,93.03,False,1,7,2024,1.034
2024-07-10,1007,Ground Beef,79.96,False,2,7,2024,1.034
2024-07-11,1007,Ground Beef,114.83,False,3,7,2024,1.034
2024-07-12,1007,Ground Beef,135.82,True,4,7,2024,1.034
2024-07-13,1007,Ground Beef,217.3,True,5,7,2024,1.034
2024-07-14,1007,Ground Beef,152.01,False,6,7,2024,1.034
2024-07-15,1007,Ground Beef,88.41,False,0,7,2024,1.035
2024-07-16,1007,Ground Beef,80.12,False,1,7,2024,1.035
2024-07-17,1007,Ground Beef,142.95,True,2,7,2024,1.035
2024-07-18,1007,Ground Beef,112.98,False,3,7,2024,1.035
2024-07-19,1007,Ground Beef,119.03,False,4,7,2024,1.035
2024-07-20,1007,Ground Beef,124.33,False,5,7,2024,1.035
2024-07-21,1007,Ground Beef,139.31,False,6,7,2024,1.035
2024-07-22,1007,Ground Beef,92.6,False,0,7,2024,1.035
2024-07-23,1007,Ground Beef,90.69,False,1,7,2024,1.035
2024-07-24,1007,Ground Beef,94.08,False,2,7,2024,1.035
2024-07-25,1007,Ground Beef,157.15,True,3,7,2024,1.035
2024-07-26,1007,Ground Beef,108.02,False,4,7,2024,1.036
2024-07-27,1007,Ground Beef,138.93,False,5,7,2024,1.036
2024-07-28,1007,Ground Beef,124.88,False,6,7,2024,1.036
2024-07-29,1007,Ground Beef,86.98,False,0,7,2024,1.036
2024-07-30,1007,Ground Beef,85.03,False,1,7,2024,1.036
2024-07-31,1007,Ground Beef,111.93,False,2,7,2024,1.036
2024-08-01,1007,Ground Beef,92.48,False,3,8,2024,1.036
2024-08-02,1007,Ground Beef,112.34,False,4,8,2024,1.036
2024-08-03,1007,Ground Beef,137.59,False,5,8,2024,1.036
2024-08-04,1007,Ground Beef,133.07,False,6,8,2024,1.036
2024-08-05,1007,Ground Beef,107.3,False,0,8,2024,1.036
2024-08-06,1007,Ground Beef,91.21,False,1,8,2024,1.037
2024-08-07,1007,Ground Beef,101.38,False,2,8,2024,1.037
2024-08-08,1007,Ground Beef,116.06,False,3,8,2024,1.037
2024-08-09,1007,Ground Beef,106.2,False,4,8,2024,1.037
2024-08-10,1007,Ground Beef,123.21,False,5,8,2024,1.037
2024-08-11,1007,Ground Beef,118.17,False,6,8,2024,1.037
2024-08-12,1007,Ground Beef,83.76,False,0,8,2024,1.037
2024-08-13,1007,Ground Beef,111.47,False,1,8,2024,1.037
2024-08-14,1007,Ground Beef,122.72,False,2,8,2024,1.037
2024-08-15,1007,Ground Beef,128.91,True,3,8,2024,1.037
2024-08-16,1007,Ground Beef,102.11,False,4,8,2024,1.037
2024-08-17,1007,Ground Beef,137.35,False,5,8,2024,1.038
2024-08-18,1007,Ground Beef,116.6,False,6,8,2024,1.038
2024-08-19,1007,Ground Beef,80.05,False,0,8,2024,1.038
2024-08-20,1007,Ground Beef,96.18,False,1,8,2024,1.038
2024-08-21,1007,Ground Beef,95.44,False,2,8,2024,1.038
2024-08-22,1007,Ground Beef,101.48,False,3,8,2024,1.038
2024-08-23,1007,Ground Beef,102.23,False,4,8,2024,1.038
2024-08-24,1007,Ground Beef,141.0,False,5,8,2024,1.038
2024-08-25,1007,Ground Beef,117.41,False,6,8,2024,1.038
2024-08-26,1007,Ground Beef,90.89,False,0,8,2024,1.038
2024-08-27,1007,Ground Beef,119.76,True,1,8,2024,1.038
2024-08-28,1007,Ground Beef,81.58,False,2,8,2024,1.039
2024-08-29,1007,Ground Beef,124.17,True,3,8,2024,1.039
2024-08-30,1007,Ground Beef,128.29,False,4,8,2024,1.039
2024-08-31,1007,Ground Beef,120.99,False,5,8,2024,1.039
2024-09-01,1007,Ground Beef,112.74,False,6,9,2024,1.039
2024-09-02,1007,Ground Beef,84.89,False,0,9,2024,1.039
2024-09-03,1007,Ground Beef,84.53,False,1,9,2024,1.039
2024-09-04,1007,Ground Beef,86.67,False,2,9,2024,1.039
2024-09-05,1007,Ground Beef,93.89,False,3,9,2024,1.039
2024-09-06,1007,Ground Beef,124.18,False,4,9,2024,1.039
2024-09-07,1007,Ground Beef,125.58,False,5,9,2024,1.039
2024-09-08,1007,Ground Beef,106.13,False,6,9,2024,1.04
2024-09-09,1007,Ground Beef,70.49,False,0,9,2024,1.04
2024-09-10,1007,Ground Beef,104.98,False,1,9,2024,1.04
2024-09-11,1007,Ground Beef,90.27,False,2,9,2024,1.04
2024-09-12,1007,Ground Beef,100.26,False,3,9,2024,1.04
2024-09-13,1007,Ground Beef,95.33,False,4,9,2024,1.04
2024-09-14,1007,Ground Beef,128.1,False,5,9,2024,1.04
2024-09-15,1007,Ground Beef,127.44,False,6,9,2024,1.04
2024-09-16,1007,Ground Beef,76.7,False,0,9,2024,1.04
2024-09-17,1007,Ground Beef,107.66,False,1,9,2024,1.04
2024-09-18,1007,Ground Beef,80.16,False,2,9,2024,1.041
2024-09-19,1007,Ground Beef,121.94,False,3,9,2024,1.041
2024-09-20,1007,Ground Beef,103.03,False,4,9,2024,1.041
2024-09-21,1007,Ground Beef,121.53,False,5,9,2024,1.041
2024-09-22,1007,Ground Beef,112.78,False,6,9,2024,1.041
2024-09-23,1007,Ground Beef,77.46,False,0,9,2024,1.041
2024-09-24,1007,Ground Beef,82.63,False,1,9,2024,1.041
2024-09-25,1007,Ground Beef,98.81,True,2,9,2024,1.041
2024-09-26,1007,Ground Beef,95.06,False,3,9,2024,1.041
2024-09-27,1007,Ground Beef,99.5,False,4,9,2024,1.041
2024-09-28,1007,Ground Beef,140.93,False,5,9,2024,1.041
2024-09-29,1007,Ground Beef,133.8,False,6,9,2024,1.042
2024-09-30,1007,Ground Beef,99.72,True,0,9,2024,1.042
2024-10-01,1007,Ground Beef,114.88,True,1,10,2024,1.042
2024-10-02,1007,Ground Beef,80.45,False,2,10,2024,1.042
2024-10-03,1007,Ground Beef,128.92,True,3,10,2024,1.042
2024-10-04,1007,Ground Beef,88.34,False,4,10,2024,1.042
2024-10-05,1007,Ground Beef,136.84,False,5,10,2024,1.042
2024-10-06,1007,Ground Beef,189.71,True,6,10,2024,1.042
2024-10-07,1007,Ground Beef,76.29,False,0,10,2024,1.042
2024-10-08,1007,Ground Beef,120.58,True,1,10,2024,1.042
2024-10-09,1007,Ground Beef,94.57,False,2,10,2024,1.042
2024-10-10,1007,Ground Beef,90.62,False,3,10,2024,1.043
2024-10-11,1007,Ground Beef,118.65,True,4,10,2024,1.043
2024-10-12,1007,Ground Beef,131.06,False,5,10,2024,1.043
2024-10-13,1007,Ground Beef,112.41,False,6,10,2024,1.043
2024-10-14,1007,Ground Beef,101.4,False,0,10,2024,1.043
2024-10-15,1007,Ground Beef,89.39,False,1,10,2024,1.043
2024-10-16,1007,Ground Beef,117.06,True,2,10,2024,1.043
2024-10-17,1007,Ground Beef,123.77,False,3,10,2024,1.043
2024-10-18,1007,Ground Beef,109.17,False,4,10,2024,1.043
2024-10-19,1007,Ground Beef,100.4,False,5,10,2024,1.043
2024-10-20,1007,Ground Beef,151.91,True,6,10,2024,1.043
2024-10-21,1007,Ground Beef,90.96,False,0,10,2024,1.044
2024-10-22,1007,Ground Beef,83.78,False,1,10,2024,1.044
2024-10-23,1007,Ground Beef,94.19,False,2,10,2024,1.044
2024-10-24,1007,Ground Beef,103.37,False,3,10,2024,1.044
2024-10-25,1007,Ground Beef,107.85,False,4,10,2024,1.044
2024-10-26,1007,Ground Beef,139.81,False,5,10,2024,1.044
2024-10-27,1007,Ground Beef,126.43,False,6,10,2024,1.044
2024-10-28,1007,Ground Beef,99.33,False,0,10,2024,1.044
2024-10-29,1007,Ground Beef,92.99,False,1,10,2024,1.044
2024-10-30,1007,Ground Beef,148.51,True,2,10,2024,1.044
2024-10-31,1007,Ground Beef,99.44,False,3,10,2024,1.044
2024-11-01,1007,Ground Beef,106.9,False,4,11,2024,1.045
2024-11-02,1007,Ground Beef,133.85,False,5,11,2024,1.045
2024-11-03,1007,Ground Beef,171.48,True,6,11,2024,1.045
2024-11-04,1007,Ground Beef,88.43,False,0,11,2024,1.045
2024-11-05,1007,Ground Beef,117.98,False,1,11,2024,1.045
2024-11-06,1007,Ground Beef,96.77,False,2,11,2024,1.045
2024-11-07,1007,Ground Beef,137.93,True,3,11,2024,1.045
2024-11-08,1007,Ground Beef,115.49,False,4,11,2024,1.045
2024-11-09,1007,Ground Beef,129.13,False,5,11,2024,1.045
2024-11-10,1007,Ground Beef,130.55,False,6,11,2024,1.045
2024-11-11,1007,Ground Beef,90.97,False,0,11,2024,1.045
2024-11-12,1007,Ground Beef,93.86,False,1,11,2024,1.046
2024-11-13,1007,Ground Beef,111.31,False,2,11,2024,1.046
2024-11-14,1007,Ground Beef,78.86,False,3,11,2024,1.046
2024-11-15,1007,Ground Beef,115.52,False,4,11,2024,1.046
2024-11-16,1007,Ground Beef,166.42,False,5,11,2024,1.046
2024-11-17,1007,Ground Beef,163.71,True,6,11,2024,1.046
2024-11-18,1007,Ground Beef,90.19,False,0,11,2024,1.046
2024-11-19,1007,Ground Beef,117.07,False,1,11,2024,1.046
2024-11-20,1007,Ground Beef,107.89,False,2,11,2024,1.046
2024-11-21,1007,Ground Beef,83.89,False,3,11,2024,1.046
2024-11-22,1007,Ground Beef,122.21,False,4,11,2024,1.046
2024-11-23,1007,Ground Beef,139.27,False,5,11,2024,1.047
2024-11-24,1007,Ground Beef,120.66,False,6,11,2024,1.047
2024-11-25,1007,Ground Beef,105.63,False,0,11,2024,1.047
2024-11-26,1007,Ground Beef,91.72,False,1,11,2024,1.047
2024-11-27,1007,Ground Beef,126.1,False,2,11,2024,1.047
2024-11-28,1007,Ground Beef,108.55,False,3,11,2024,1.047
2024-11-29,1007,Ground Beef,159.25,False,4,11,2024,1.047
2024-11-30,1007,Ground Beef,136.25,False,5,11,2024,1.047
2024-12-01,1007,Ground Beef,145.42,False,6,12,2024,1.047
2024-12-02,1007,Ground Beef,101.53,False,0,12,2024,1.047
2024-12-03,1007,Ground Beef,110.33,False,1,12,2024,1.047
2024-12-04,1007,Ground Beef,95.56,False,2,12,2024,1.048
2024-12-05,1007,Ground Beef,88.77,False,3,12,2024,1.048
2024-12-06,1007,Ground Beef,111.7,False,4,12,2024,1.048
2024-12-07,1007,Ground Beef,151.39,False,5,12,2024,1.048
2024-12-08,1007,Ground Beef,142.4,False,6,12,2024,1.048
2024-12-09,1007,Ground Beef,116.17,False,0,12,2024,1.048
2024-12-10,1007,Ground Beef,108.43,False,1,12,2024,1.048
2024-12-11,1007,Ground Beef,115.15,False,2,12,2024,1.048
2024-12-12,1007,Ground Beef,87.81,False,3,12,2024,1.048
2024-12-13,1007,Ground Beef,128.41,False,4,12,2024,1.048
2024-12-14,1007,Ground Beef,153.49,False,5,12,2024,1.048
2024-12-15,1007,Ground Beef,138.57,False,6,12,2024,1.049
2024-12-16,1007,Ground Beef,119.04,False,0,12,2024,1.049
2024-12-17,1007,Ground Beef,102.7,False,1,12,2024,1.049
2024-12-18,1007,Ground Beef,111.72,False,2,12,2024,1.049
2024-12-19,1007,Ground Beef,159.03,True,3,12,2024,1.049
2024-12-20,1007,Ground Beef,113.75,False,4,12,2024,1.049
2024-12-21,1007,Ground Beef,177.1,False,5,12,2024,1.049
2024-12-22,1007,Ground Beef,152.08,False,6,12,2024,1.049
2024-12-23,1007,Ground Beef,123.75,False,0,12,2024,1.049
2024-12-24,1007,Ground Beef,111.06,False,1,12,2024,1.049
2024-12-25,1007,Ground Beef,117.92,False,2,12,2024,1.049
2024-12-26,1007,Ground Beef,197.33,True,3,12,2024,1.05
2024-12-27,1007,Ground Beef,129.34,False,4,12,2024,1.05
2024-12-28,1007,Ground Beef,174.37,False,5,12,2024,1.05
2024-12-29,1007,Ground Beef,148.61,False,6,12,2024,1.05
2024-12-30,1007,Ground Beef,72.55,False,0,12,2024,1.05
2024-12-31,1007,Ground Beef,136.44,False,1,12,2024,1.05
2022-01-01,1008,Salmon Fillet,130.59,False,5,1,2022,0.95
2022-01-02,1008,Salmon Fillet,121.39,False,6,1,2022,0.95
2022-01-03,1008,Salmon Fillet,72.26,False,0,1,2022,0.95
2022-01-04,1008,Salmon Fillet,91.72,False,1,1,2022,0.95
2022-01-05,1008,Salmon Fillet,96.23,False,2,1,2022,0.95
2022-01-06,1008,Salmon Fillet,68.01,False,3,1,2022,0.95
2022-01-07,1008,Salmon Fillet,149.18,True,4,1,2022,0.951
2022-01-08,1008,Salmon Fillet,117.45,False,5,1,2022,0.951
2022-01-09,1008,Salmon Fillet,97.13,False,6,1,2022,0.951
2022-01-10,1008,Salmon Fillet,65.0,False,0,1,2022,0.951
2022-01-11,1008,Salmon Fillet,72.48,False,1,1,2022,0.951
2022-01-12,1008,Salmon Fillet,92.3,False,2,1,2022,0.951
2022-01-13,1008,Salmon Fillet,141.08,False,3,1,2022,0.951
2022-01-14,1008,Salmon Fillet,106.75,False,4,1,2022,0.951
2022-01-15,1008,Salmon Fillet,130.01,False,5,1,2022,0.951
2022-01-16,1008,Salmon Fillet,122.74,False,6,1,2022,0.951
2022-01-17,1008,Salmon Fillet,81.25,False,0,1,2022,0.951
2022-01-18,1008,Salmon Fillet,97.49,False,1,1,2022,0.952
2022-01-19,1008,Salmon Fillet,98.25,False,2,1,2022,0.952
2022-01-20,1008,Salmon Fillet,133.43,True,3,1,2022,0.952
2022-01-21,1008,Salmon Fillet,101.07,False,4,1,2022,0.952
2022-01-22,1008,Salmon Fillet,119.21,False,5,1,2022,0.952
2022-01-23,1008,Salmon Fillet,117.95,False,6,1,2022,0.952
2022-01-24,1008,Salmon Fillet,88.91,False,0,1,2022,0.952
2022-01-25,1008,Salmon Fillet,88.47,False,1,1,2022,0.952
2022-01-26,1008,Salmon Fillet,99.76,False,2,1,2022,0.952
2022-01-27,1008,Salmon Fillet,111.28,False,3,1,2022,0.952
2022-01-28,1008,Salmon Fillet,122.59,False,4,1,2022,0.952
